;Rainfall (in)
405954	1948	12	15	4	0	0.03
405954	1948	12	15	16	0	0.08
405954	1948	12	15	17	0	0.02
405954	1948	12	15	18	0	0.01
405954	1948	12	15	20	0	0.09
405954	1948	12	15	21	0	0.05
405954	1948	12	15	22	0	0.05
405954	1948	12	15	23	0	0.03
405954	1948	12	16	4	0	0.02
405954	1948	12	16	5	0	0.01
405954	1948	12	16	6	0	0.1
405954	1948	12	18	11	0	0.02
405954	1948	12	18	12	0	0.03
405954	1948	12	18	13	0	0.01
405954	1948	12	18	14	0	0.04
405954	1948	12	18	15	0	0.02
405954	1948	12	18	16	0	0.02
405954	1948	12	18	17	0	0.01
405954	1948	12	19	2	0	0.01
405954	1948	12	24	13	0	0.01
405954	1948	12	24	14	0	0.01
405954	1948	12	24	15	0	0.01
405954	1948	12	24	16	0	0.02
405954	1948	12	24	17	0	0.15
405954	1948	12	24	18	0	0.13
405954	1948	12	24	19	0	0.05
405954	1948	12	24	20	0	0.02
405954	1948	12	28	21	0	0.02
405954	1948	12	28	22	0	0.37
405954	1948	12	28	23	0	0.25
405954	1948	12	29	0	0	0.1
405954	1948	12	29	1	0	0.06
405954	1949	1	1	1	0	0
405954	1949	1	2	3	0	0.02
405954	1949	1	2	4	0	0.01
405954	1949	1	2	5	0	0.03
405954	1949	1	2	6	0	0.03
405954	1949	1	2	7	0	0.06
405954	1949	1	2	8	0	0.01
405954	1949	1	2	9	0	0.01
405954	1949	1	2	10	0	0.01
405954	1949	1	2	13	0	0.01
405954	1949	1	2	14	0	0.01
405954	1949	1	2	15	0	0.02
405954	1949	1	2	16	0	0.04
405954	1949	1	2	17	0	0.04
405954	1949	1	2	19	0	0.01
405954	1949	1	2	20	0	0.01
405954	1949	1	2	21	0	0.02
405954	1949	1	2	22	0	0.01
405954	1949	1	2	23	0	0.09
405954	1949	1	3	0	0	0.11
405954	1949	1	3	1	0	0.17
405954	1949	1	3	2	0	0.03
405954	1949	1	3	3	0	0.12
405954	1949	1	3	4	0	0.08
405954	1949	1	3	5	0	0.05
405954	1949	1	3	12	0	0.03
405954	1949	1	3	13	0	0.02
405954	1949	1	3	16	0	0.01
405954	1949	1	3	20	0	0.01
405954	1949	1	3	22	0	0.34
405954	1949	1	3	23	0	1.3
405954	1949	1	4	0	0	0.03
405954	1949	1	4	7	0	0.02
405954	1949	1	4	11	0	0.56
405954	1949	1	4	12	0	0.01
405954	1949	1	4	13	0	0.2
405954	1949	1	4	14	0	0.23
405954	1949	1	4	22	0	0.05
405954	1949	1	9	8	0	0.01
405954	1949	1	9	9	0	0.01
405954	1949	1	12	7	0	0.01
405954	1949	1	12	8	0	0.01
405954	1949	1	14	1	0	0.01
405954	1949	1	14	3	0	0.01
405954	1949	1	14	6	0	0.01
405954	1949	1	14	8	0	0.01
405954	1949	1	16	3	0	0.02
405954	1949	1	16	4	0	0.01
405954	1949	1	16	5	0	0.01
405954	1949	1	16	6	0	0.01
405954	1949	1	16	7	0	0.08
405954	1949	1	16	8	0	0.01
405954	1949	1	16	9	0	0.03
405954	1949	1	16	10	0	0.02
405954	1949	1	16	11	0	0.06
405954	1949	1	16	12	0	0.06
405954	1949	1	16	13	0	0.24
405954	1949	1	16	14	0	0.1
405954	1949	1	16	15	0	0.03
405954	1949	1	16	16	0	0.1
405954	1949	1	16	17	0	0.05
405954	1949	1	16	18	0	0.08
405954	1949	1	16	19	0	0.08
405954	1949	1	16	20	0	0.01
405954	1949	1	16	22	0	0.04
405954	1949	1	16	23	0	0.01
405954	1949	1	17	19	0	0.01
405954	1949	1	17	20	0	0.34
405954	1949	1	17	21	0	0.04
405954	1949	1	17	22	0	0.01
405954	1949	1	17	23	0	0.02
405954	1949	1	18	0	0	0.02
405954	1949	1	18	1	0	0.01
405954	1949	1	18	2	0	0.03
405954	1949	1	18	3	0	0.02
405954	1949	1	18	5	0	0.03
405954	1949	1	18	6	0	0.01
405954	1949	1	18	7	0	0.01
405954	1949	1	18	9	0	0.02
405954	1949	1	18	13	0	0.01
405954	1949	1	18	14	0	0.29
405954	1949	1	18	15	0	0.04
405954	1949	1	21	3	0	0.01
405954	1949	1	21	4	0	0.1
405954	1949	1	21	5	0	0.15
405954	1949	1	21	6	0	0.13
405954	1949	1	21	7	0	0.07
405954	1949	1	21	8	0	0.1
405954	1949	1	21	9	0	0.04
405954	1949	1	21	10	0	0.02
405954	1949	1	21	11	0	0.04
405954	1949	1	21	12	0	0.05
405954	1949	1	21	13	0	0.01
405954	1949	1	21	14	0	0.01
405954	1949	1	21	15	0	0.03
405954	1949	1	21	16	0	0.09
405954	1949	1	21	17	0	0.06
405954	1949	1	21	18	0	0.06
405954	1949	1	21	19	0	0.02
405954	1949	1	21	20	0	0.01
405954	1949	1	22	3	0	0.01
405954	1949	1	23	4	0	0.03
405954	1949	1	23	5	0	0.02
405954	1949	1	24	2	0	0.1
405954	1949	1	24	4	0	0.01
405954	1949	1	24	5	0	0.02
405954	1949	1	25	3	0	0.02
405954	1949	1	25	4	0	0.01
405954	1949	1	25	5	0	0.01
405954	1949	1	25	16	0	0.05
405954	1949	1	26	3	0	0.13
405954	1949	1	26	4	0	0.12
405954	1949	1	26	5	0	0.04
405954	1949	1	26	6	0	0.01
405954	1949	1	26	13	0	0.02
405954	1949	1	26	14	0	0.08
405954	1949	1	26	15	0	0.18
405954	1949	1	26	16	0	0.03
405954	1949	1	26	17	0	0.06
405954	1949	1	26	18	0	0.02
405954	1949	1	26	19	0	0.09
405954	1949	1	26	20	0	0.1
405954	1949	1	26	21	0	0.33
405954	1949	1	26	22	0	0.06
405954	1949	1	26	23	0	0.03
405954	1949	1	27	0	0	0.03
405954	1949	1	27	1	0	0.08
405954	1949	1	27	2	0	0.06
405954	1949	1	27	3	0	0.12
405954	1949	1	27	4	0	0.14
405954	1949	1	27	5	0	0.03
405954	1949	1	27	6	0	0.02
405954	1949	1	27	10	0	0.01
405954	1949	1	27	11	0	0.11
405954	1949	1	27	12	0	0.09
405954	1949	1	27	13	0	0.06
405954	1949	1	27	14	0	0.06
405954	1949	1	27	15	0	0.13
405954	1949	1	30	18	0	0.01
405954	1949	1	31	0	0	0.2
405954	1949	1	31	5	0	0.06
405954	1949	2	1	1	0	0
405954	1949	2	3	10	0	0.01
405954	1949	2	3	11	0	0.01
405954	1949	2	3	12	0	0.01
405954	1949	2	3	15	0	0.01
405954	1949	2	3	16	0	0.06
405954	1949	2	3	17	0	0.04
405954	1949	2	3	18	0	0.11
405954	1949	2	3	19	0	0.06
405954	1949	2	3	20	0	0.01
405954	1949	2	3	21	0	0.01
405954	1949	2	3	22	0	0.01
405954	1949	2	4	1	0	0.01
405954	1949	2	13	10	0	0.02
405954	1949	2	13	11	0	0.01
405954	1949	2	13	12	0	0.02
405954	1949	2	15	2	0	0.15
405954	1949	2	15	3	0	0.29
405954	1949	2	15	4	0	0.01
405954	1949	2	15	5	0	0.01
405954	1949	2	15	6	0	0.01
405954	1949	2	15	7	0	0.07
405954	1949	2	15	9	0	0.02
405954	1949	2	15	10	0	0.15
405954	1949	2	15	11	0	0.05
405954	1949	2	15	12	0	0.03
405954	1949	2	15	13	0	0.14
405954	1949	2	15	14	0	0.02
405954	1949	2	19	1	0	0.01
405954	1949	2	19	2	0	0.01
405954	1949	2	19	4	0	0.01
405954	1949	2	19	5	0	0.01
405954	1949	2	19	8	0	0.02
405954	1949	2	19	9	0	0.04
405954	1949	2	19	10	0	0.05
405954	1949	2	19	11	0	0.06
405954	1949	2	19	12	0	0.08
405954	1949	2	19	13	0	0.01
405954	1949	2	24	6	0	0.01
405954	1949	2	24	7	0	0.09
405954	1949	2	24	8	0	0.01
405954	1949	2	27	12	0	0.04
405954	1949	3	1	1	0	0
405954	1949	3	8	19	0	0.01
405954	1949	3	8	20	0	0.01
405954	1949	3	8	21	0	0.01
405954	1949	3	8	22	0	0.01
405954	1949	3	8	23	0	0.01
405954	1949	3	9	0	0	0.15
405954	1949	3	9	1	0	0.25
405954	1949	3	9	3	0	0.45
405954	1949	3	9	4	0	0.05
405954	1949	3	9	5	0	0.03
405954	1949	3	9	6	0	0.18
405954	1949	3	9	7	0	0.19
405954	1949	3	9	8	0	0.1
405954	1949	3	9	9	0	0.05
405954	1949	3	9	13	0	0.02
405954	1949	3	9	14	0	0.29
405954	1949	3	9	15	0	0.04
405954	1949	3	9	17	0	0.02
405954	1949	3	9	18	0	0.3
405954	1949	3	13	1	0	0.01
405954	1949	3	13	2	0	0.01
405954	1949	3	13	3	0	0.01
405954	1949	3	17	9	0	0.02
405954	1949	3	17	10	0	0.03
405954	1949	3	17	15	0	0.01
405954	1949	3	17	20	0	0.14
405954	1949	3	17	21	0	0.1
405954	1949	3	17	22	0	0.38
405954	1949	3	17	23	0	0.01
405954	1949	3	18	4	0	0.01
405954	1949	3	21	13	0	0.02
405954	1949	3	21	14	0	0.04
405954	1949	3	21	15	0	0.1
405954	1949	3	21	16	0	0.38
405954	1949	3	21	17	0	0.64
405954	1949	3	24	21	0	0.09
405954	1949	3	24	22	0	1.01
405954	1949	3	24	23	0	0.25
405954	1949	3	25	0	0	0.06
405954	1949	3	26	17	0	0.01
405954	1949	3	26	18	0	0.14
405954	1949	3	26	19	0	0.12
405954	1949	3	26	20	0	0.14
405954	1949	3	26	21	0	0.03
405954	1949	3	26	22	0	0.32
405954	1949	3	30	11	0	0.04
405954	1949	3	30	12	0	0.12
405954	1949	3	30	18	0	0.49
405954	1949	3	30	19	0	0.08
405954	1949	4	1	1	0	0
405954	1949	4	2	13	0	0.01
405954	1949	4	2	14	0	0.01
405954	1949	4	2	15	0	0.01
405954	1949	4	2	17	0	0.01
405954	1949	4	2	19	0	0.01
405954	1949	4	3	0	0	0.01
405954	1949	4	3	3	0	0.01
405954	1949	4	3	4	0	0.01
405954	1949	4	5	15	0	0.01
405954	1949	4	10	5	0	0.02
405954	1949	4	10	6	0	0.08
405954	1949	4	10	7	0	0.04
405954	1949	4	10	8	0	0.01
405954	1949	4	11	0	0	0.17
405954	1949	4	11	1	0	0.03
405954	1949	4	11	4	0	0.24
405954	1949	4	11	5	0	0.16
405954	1949	4	11	9	0	0.01
405954	1949	4	12	5	0	0.11
405954	1949	4	12	6	0	0.24
405954	1949	4	12	7	0	0.34
405954	1949	4	12	8	0	0.6
405954	1949	4	12	9	0	0.37
405954	1949	4	12	10	0	0.14
405954	1949	4	12	11	0	0.25
405954	1949	4	12	12	0	0.08
405954	1949	4	12	13	0	0.01
405954	1949	4	12	14	0	0.2
405954	1949	4	12	15	0	0.39
405954	1949	4	12	16	0	0.95
405954	1949	4	12	17	0	0.75
405954	1949	4	12	18	0	0.14
405954	1949	4	12	19	0	0.07
405954	1949	4	12	20	0	0.14
405954	1949	4	12	21	0	0.01
405954	1949	4	21	2	0	0.01
405954	1949	4	21	4	0	0.01
405954	1949	4	21	7	0	0.01
405954	1949	4	21	8	0	0.01
405954	1949	4	22	0	0	0.06
405954	1949	4	22	1	0	0.01
405954	1949	4	24	3	0	0.2
405954	1949	4	24	4	0	0.04
405954	1949	4	24	5	0	0.01
405954	1949	4	26	11	0	0.01
405954	1949	4	26	13	0	0.01
405954	1949	4	26	15	0	0.01
405954	1949	4	26	16	0	0.01
405954	1949	4	26	17	0	0.01
405954	1949	4	26	22	0	0.01
405954	1949	4	27	3	0	0.01
405954	1949	4	27	5	0	0.01
405954	1949	4	27	6	0	0.01
405954	1949	4	27	7	0	0.01
405954	1949	4	27	8	0	0.01
405954	1949	4	27	9	0	0.03
405954	1949	4	30	2	0	0.01
405954	1949	5	1	1	0	0
405954	1949	5	1	5	0	0.01
405954	1949	5	1	6	0	0.01
405954	1949	5	1	7	0	0.93
405954	1949	5	1	8	0	0.1
405954	1949	5	1	9	0	0.05
405954	1949	5	1	10	0	0.11
405954	1949	5	1	11	0	0.05
405954	1949	5	1	12	0	0.01
405954	1949	5	8	2	0	0.03
405954	1949	5	8	3	0	0.08
405954	1949	5	8	23	0	0.09
405954	1949	5	10	11	0	0.08
405954	1949	5	21	0	0	0.23
405954	1949	5	23	8	0	0.31
405954	1949	5	23	9	0	0.06
405954	1949	5	24	6	0	0.48
405954	1949	5	24	7	0	0.16
405954	1949	5	24	11	0	0.04
405954	1949	5	29	13	0	0.05
405954	1949	5	29	17	0	0.07
405954	1949	5	29	18	0	0.01
405954	1949	5	29	19	0	0.02
405954	1949	5	29	20	0	0.01
405954	1949	5	29	21	0	0.03
405954	1949	5	29	22	0	0.03
405954	1949	5	29	23	0	0.04
405954	1949	5	30	0	0	0.07
405954	1949	5	30	6	0	0.02
405954	1949	6	1	1	0	0
405954	1949	6	1	11	0	1.17
405954	1949	6	1	12	0	0.05
405954	1949	6	4	15	0	0.04
405954	1949	6	6	17	0	0.02
405954	1949	6	8	18	0	0.02
405954	1949	6	9	18	0	0.05
405954	1949	6	9	19	0	0.05
405954	1949	6	10	0	0	0.27
405954	1949	6	10	1	0	0.1
405954	1949	6	10	5	0	0.01
405954	1949	6	10	6	0	0.05
405954	1949	6	10	7	0	0.06
405954	1949	6	10	10	0	0.09
405954	1949	6	11	19	0	0.01
405954	1949	6	11	20	0	0.01
405954	1949	6	13	16	0	0.01
405954	1949	6	13	17	0	0.39
405954	1949	6	13	18	0	0.05
405954	1949	6	13	19	0	0.05
405954	1949	6	13	20	0	0.27
405954	1949	6	13	21	0	0.08
405954	1949	6	14	0	0	0.72
405954	1949	6	14	1	0	0.03
405954	1949	6	14	2	0	0.17
405954	1949	6	14	3	0	0.13
405954	1949	6	14	9	0	0.37
405954	1949	6	14	12	0	0.25
405954	1949	6	14	13	0	0.08
405954	1949	6	14	14	0	0.12
405954	1949	6	14	15	0	0.35
405954	1949	6	14	16	0	0.32
405954	1949	6	14	17	0	0.04
405954	1949	6	15	1	0	0.07
405954	1949	6	15	2	0	0.02
405954	1949	6	15	3	0	0.16
405954	1949	6	19	12	0	0.57
405954	1949	6	19	13	0	0.03
405954	1949	6	21	3	0	0.01
405954	1949	6	21	9	0	0.06
405954	1949	6	21	10	0	0.01
405954	1949	6	24	6	0	0.01
405954	1949	6	26	20	0	0.1
405954	1949	6	27	17	0	0.02
405954	1949	7	1	1	0	0
405954	1949	7	2	18	0	0.03
405954	1949	7	3	16	0	0.09
405954	1949	7	3	19	0	0.01
405954	1949	7	7	18	0	0.03
405954	1949	7	10	20	0	0.79
405954	1949	7	12	18	0	0.02
405954	1949	7	13	8	0	0.1
405954	1949	7	13	10	0	0.03
405954	1949	7	13	11	0	0.01
405954	1949	7	13	12	0	0.05
405954	1949	7	15	23	0	0.04
405954	1949	7	16	0	0	0.1
405954	1949	7	16	5	0	0.02
405954	1949	7	23	18	0	0.02
405954	1949	7	23	19	0	0.01
405954	1949	7	24	7	0	0.01
405954	1949	7	24	11	0	0.02
405954	1949	7	24	14	0	0.46
405954	1949	7	25	11	0	0.89
405954	1949	7	25	12	0	0.35
405954	1949	7	25	13	0	0.1
405954	1949	7	28	6	0	0.01
405954	1949	8	1	1	0	0
405954	1949	8	4	17	0	0.01
405954	1949	8	7	4	0	0.03
405954	1949	8	7	5	0	0.04
405954	1949	8	14	16	0	0.07
405954	1949	8	14	18	0	0.53
405954	1949	8	15	14	0	0.09
405954	1949	8	15	16	0	0.01
405954	1949	8	15	18	0	0.05
405954	1949	8	16	15	0	0.01
405954	1949	8	16	20	0	0.01
405954	1949	8	17	15	0	0.18
405954	1949	8	17	16	0	0.1
405954	1949	8	19	5	0	0.05
405954	1949	8	19	6	0	0.06
405954	1949	8	20	0	0	0.17
405954	1949	8	20	1	0	0.12
405954	1949	8	24	19	0	0.03
405954	1949	8	27	18	0	0.11
405954	1949	8	28	18	0	1.29
405954	1949	9	1	1	0	0
405954	1949	9	3	20	0	0.34
405954	1949	9	5	4	0	0.01
405954	1949	9	5	5	0	0.05
405954	1949	9	5	6	0	0.02
405954	1949	9	13	3	0	0.23
405954	1949	9	13	4	0	0.02
405954	1949	9	15	11	0	0.03
405954	1949	9	15	12	0	0.01
405954	1949	9	15	15	0	0.01
405954	1949	9	17	18	0	0.07
405954	1949	9	18	14	0	0.07
405954	1949	10	1	1	0	0
405954	1949	10	2	12	0	0.01
405954	1949	10	2	13	0	0.01
405954	1949	10	2	14	0	0.02
405954	1949	10	3	5	0	0.01
405954	1949	10	3	7	0	0.01
405954	1949	10	3	8	0	0.03
405954	1949	10	3	9	0	0.01
405954	1949	10	3	12	0	0.02
405954	1949	10	3	13	0	0.06
405954	1949	10	3	14	0	0.02
405954	1949	10	3	15	0	0.05
405954	1949	10	3	16	0	0.02
405954	1949	10	3	22	0	0.01
405954	1949	10	3	23	0	0.02
405954	1949	10	4	0	0	0.01
405954	1949	10	4	5	0	0.01
405954	1949	10	4	10	0	0.02
405954	1949	10	4	15	0	0.01
405954	1949	10	4	17	0	0.01
405954	1949	10	4	21	0	0.03
405954	1949	10	4	22	0	0.03
405954	1949	10	4	23	0	0.05
405954	1949	10	5	0	0	0.07
405954	1949	10	5	1	0	0.08
405954	1949	10	5	2	0	0.07
405954	1949	10	5	3	0	0.09
405954	1949	10	5	4	0	0.06
405954	1949	10	5	5	0	0.14
405954	1949	10	5	6	0	0.11
405954	1949	10	5	7	0	0.45
405954	1949	10	5	8	0	0.41
405954	1949	10	5	9	0	0.65
405954	1949	10	5	10	0	0.1
405954	1949	10	5	11	0	0.05
405954	1949	10	5	13	0	0.05
405954	1949	10	5	14	0	0.59
405954	1949	10	5	15	0	0.35
405954	1949	10	5	17	0	0.33
405954	1949	10	12	2	0	0.46
405954	1949	10	12	3	0	0.14
405954	1949	10	12	4	0	0.04
405954	1949	10	14	3	0	0.02
405954	1949	10	14	4	0	0.08
405954	1949	10	14	5	0	0.01
405954	1949	10	14	9	0	0.01
405954	1949	10	20	19	0	0.01
405954	1949	10	20	21	0	0.01
405954	1949	10	20	22	0	0.03
405954	1949	10	21	14	0	0.21
405954	1949	10	21	19	0	0.62
405954	1949	10	21	20	0	0.32
405954	1949	10	21	21	0	0.1
405954	1949	10	21	22	0	0.04
405954	1949	10	21	23	0	0.01
405954	1949	10	22	0	0	0.03
405954	1949	10	22	4	0	0.02
405954	1949	10	24	10	0	0.02
405954	1949	10	24	11	0	0.3
405954	1949	10	24	12	0	0.31
405954	1949	10	24	13	0	0.04
405954	1949	10	25	1	0	0.04
405954	1949	10	25	2	0	0.03
405954	1949	10	25	3	0	0.04
405954	1949	10	25	4	0	0.1
405954	1949	10	30	14	0	0.01
405954	1949	10	30	15	0	0.08
405954	1949	10	30	16	0	0.08
405954	1949	10	30	17	0	0.1
405954	1949	10	30	18	0	0.05
405954	1949	10	30	19	0	0.01
405954	1949	10	30	21	0	0.01
405954	1949	10	31	4	0	0.01
405954	1949	10	31	5	0	0.11
405954	1949	10	31	6	0	0.08
405954	1949	10	31	7	0	0.01
405954	1949	10	31	8	0	0.01
405954	1949	10	31	9	0	0.01
405954	1949	10	31	10	0	0.01
405954	1949	11	1	1	0	0
405954	1949	11	12	13	0	0.04
405954	1949	11	12	16	0	0.07
405954	1949	11	12	19	0	0.38
405954	1949	11	12	20	0	0.02
405954	1949	12	1	1	0	0
405954	1949	12	4	2	0	0.01
405954	1949	12	4	3	0	0.01
405954	1949	12	4	4	0	0.07
405954	1949	12	4	5	0	0.02
405954	1949	12	4	6	0	0.01
405954	1949	12	6	14	0	0.05
405954	1949	12	6	15	0	0.14
405954	1949	12	6	16	0	0.06
405954	1949	12	6	17	0	0.06
405954	1949	12	10	5	0	0.07
405954	1949	12	10	20	0	0.04
405954	1949	12	10	21	0	0.04
405954	1949	12	10	22	0	0.14
405954	1949	12	10	23	0	0.08
405954	1949	12	11	0	0	0.3
405954	1949	12	11	1	0	0.51
405954	1949	12	11	2	0	0.07
405954	1949	12	11	3	0	0.11
405954	1949	12	11	4	0	0.01
405954	1949	12	11	20	0	0.49
405954	1949	12	11	21	0	0.69
405954	1949	12	11	22	0	0.43
405954	1949	12	11	23	0	0.05
405954	1949	12	12	0	0	0.12
405954	1949	12	12	1	0	0.28
405954	1949	12	12	2	0	0.05
405954	1949	12	12	3	0	0.18
405954	1949	12	12	4	0	0.04
405954	1949	12	12	5	0	0.02
405954	1949	12	12	6	0	0.01
405954	1949	12	12	7	0	0.25
405954	1949	12	12	8	0	0.08
405954	1949	12	12	9	0	0.14
405954	1949	12	12	10	0	0.02
405954	1949	12	12	11	0	0.01
405954	1949	12	12	12	0	0.01
405954	1949	12	12	13	0	0.01
405954	1949	12	12	15	0	0.02
405954	1949	12	12	16	0	0.04
405954	1949	12	12	17	0	0.3
405954	1949	12	12	18	0	0.08
405954	1949	12	12	19	0	0.13
405954	1949	12	12	20	0	0.15
405954	1949	12	12	21	0	0.15
405954	1949	12	12	22	0	0.27
405954	1949	12	12	23	0	0.06
405954	1949	12	13	0	0	0.04
405954	1949	12	13	1	0	0.03
405954	1949	12	17	12	0	0.06
405954	1949	12	17	13	0	0.03
405954	1949	12	17	14	0	0.02
405954	1949	12	17	15	0	0.04
405954	1949	12	17	16	0	0.04
405954	1949	12	17	17	0	0.01
405954	1949	12	17	18	0	0.01
405954	1949	12	17	19	0	0.03
405954	1949	12	17	20	0	0.01
405954	1949	12	17	21	0	0.01
405954	1949	12	18	0	0	0.03
405954	1949	12	18	2	0	0.04
405954	1949	12	18	3	0	0.02
405954	1949	12	18	4	0	0.01
405954	1949	12	21	22	0	0.07
405954	1949	12	21	23	0	0.07
405954	1949	12	22	0	0	0.06
405954	1949	12	22	1	0	0.35
405954	1949	12	22	2	0	0.14
405954	1949	12	26	5	0	0.01
405954	1949	12	26	6	0	0.03
405954	1949	12	26	7	0	0.2
405954	1949	12	26	8	0	0.21
405954	1949	12	26	9	0	0.01
405954	1949	12	26	17	0	0.01
405954	1949	12	26	18	0	0.01
405954	1949	12	26	21	0	0.01
405954	1949	12	26	23	0	0.01
405954	1949	12	27	1	0	0.01
405954	1949	12	27	2	0	0.04
405954	1949	12	27	3	0	0.04
405954	1949	12	27	4	0	0.01
405954	1949	12	27	5	0	0.03
405954	1950	1	1	1	0	0.05
405954	1950	1	1	2	0	0.01
405954	1950	1	1	3	0	0.01
405954	1950	1	1	4	0	0.01
405954	1950	1	1	5	0	0.02
405954	1950	1	1	11	0	0.07
